,date,title,source,link
515,2020-09-01,Workplace safety is a two-way street and can warrant employee discipline or discharge,National_Post,https://financialpost.com/executive/careers/workplace-safety-is-a-two-way-street-and-can-warrant-employee-discipline-or-discharge/wcm/e6ca6b2c-9148-4df1-8d65-2fbd21314712/
516,2020-09-01,Diane Francis: Canada's pandemic response is a fiscal mess,National_Post,https://financialpost.com/diane-francis/diane-francis-canadas-pandemic-response-is-a-fiscal-mess/wcm/bf5be997-da1a-4ce0-b623-bd3e9d481cf6/
517,2020-09-01,The next hot pandemic technology for businesses? Virtual and augmented reality ,Globe,https://www.theglobeandmail.com/business/article-the-next-hot-pandemic-technology-for-businesses-virtual-and-augmented/
518,2020-09-01,‘No Mask No Ride’: Uber extends mask selfie verification feature to riders,Globe,https://www.theglobeandmail.com/business/international-business/us-business/article-uber-extends-mask-selfie-verification-feature-to-riders/
519,2020-09-01,"USTR extends some China tariff exclusions, but only through end-2020",Globe,https://www.theglobeandmail.com/business/international-business/us-business/article-ustr-extends-some-china-tariff-exclusions-but-only-through-end-2020/
520,2020-09-01,McDonald's sued by former franchisees over alleged racial discrimination,Globe,https://www.theglobeandmail.com/business/video-mcdonalds-sued-by-former-franchisees-over-alleged-racial/
521,2020-09-01,"Ottawa to extend business-loan programs, but not commercial rent relief",Globe,https://www.theglobeandmail.com/business/article-ottawa-to-extend-business-loan-programs-but-not-commercial-rent/
522,2020-09-01,How will we pay for all these government programs?,Globe,https://www.theglobeandmail.com/business/commentary/article-how-will-we-pay-for-all-these-government-programs/
523,2020-09-01,"With new benefits plan, Liberals move toward guaranteed basic income",Globe,https://www.theglobeandmail.com/business/article-liberals-revised-covid-19-emergency-benefits-resemble-a-national/
524,2020-09-01,Schlumberger to merge North America fracking unit with Liberty Oilfield Services,Globe,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-schlumberger-to-merge-north-america-fracking-unit-with-liberty/
525,2020-09-01,"Rona Ambrose joining TD Securities full-time as deputy chair, sources say",Globe,https://www.theglobeandmail.com/business/article-rona-ambrose-joining-td-securities-full-time-as-deputy-chair-sources/
526,2020-09-01,One nation under two per cent: Is it time for a shake-up of the economy’s most important number? ,National_Post,https://financialpost.com/news/economy/one-nation-under-two-per-cent-is-it-time-for-a-shake-up-of-the-canadian-economys-most-important-number/wcm/1e67aa88-cd66-4ec5-bf6b-4c86ae4d8fab/
527,2020-09-01,"Posthaste Sep.1: After playing second fiddle to the S&P 500 for much of the year, the TSX seems poised for a 10% rally",Calgary_Herald,https://calgaryherald.com/category/business/
528,2020-09-01,"Soaring Dye & Durham IPO could lead to surge in new Canadian tech issues, bankers say",Globe,https://www.theglobeandmail.com/business/article-dye-durham-shares-soar-as-ipo-launches/
529,2020-09-01,Crescent Point shares jump on restored oil production and increased guidance,Globe,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-crescent-point-raises-production-guidance-as-shut-in-production/
530,2020-09-01,‘We’re not done here’: Inside the Texas-Alberta struggle over a Calgary oil company,Globe,https://www.theglobeandmail.com/business/article-were-not-done-here-inside-the-texas-alberta-struggle-over-a/
531,2020-09-01,Alberta's petroleum marketing arm suffers severe $1.9 billion-net loss amid rising NorthWest Refinery costs,Calgary_Herald,https://calgaryherald.com/category/business/
532,2020-09-01,"'Inflection point': Oilpatch companies scramble to find new partners to scale up, access capital after commodity rout",Calgary_Herald,https://calgaryherald.com/category/business/
533,2020-09-01,"COVID-19 takes 15% bite out of Banff visitation, more than 50% from hotels",Calgary_Herald,https://calgaryherald.com/news/local-news/covid-19-takes-15-bite-out-of-banff-visitation-more-than-50-from-hotels/wcm/03f06ae2-2481-49a7-9a1e-45c405964def/
534,2020-09-01,Weeknd-backed incubator Hxouse launches new career programs for Black Canadians ,Globe,https://www.theglobeandmail.com/business/article-weeknd-backed-incubator-hxouse-launches-new-career-programs-for-black/
535,2020-09-01,Canada’s bank regulator rolls back initiatives that eased mortgage payments,Globe,https://www.theglobeandmail.com/business/article-canadas-bank-regulator-rolling-back-loan-deferral-programs-for-banks/
536,2020-09-01,Montreal payment processing company Nuvei unveils plans to go public ,Globe,https://www.theglobeandmail.com/business/article-montreal-payment-processing-company-nuvei-unveils-plans-to-go-public/
537,2020-09-01,Canadian insurers suffer hit from legacy of annuity-style contracts,Globe,https://www.theglobeandmail.com/business/article-canadian-insurers-suffer-hit-from-legacy-of-annuity-style-contracts/
538,2020-09-01,"The recovery will be business-led, make no mistake",Globe,https://www.theglobeandmail.com/business/commentary/article-the-recovery-will-be-business-led-make-no-mistake/
539,2020-09-01,Obsidian’s play for Bonterra shows the oil patch is ripe for consolidation,Globe,https://www.theglobeandmail.com/business/commentary/article-obsidians-play-for-bonterra-shows-the-oil-patch-ripe-is-for/
540,2020-09-01,Canada needs to move faster on agricultural technology investment,Globe,https://www.theglobeandmail.com/business/commentary/article-canada-needs-to-move-faster-on-agricultural-technology-investment/
541,2020-09-01,Don’t expect just sweetness and light under Biden,Globe,https://www.theglobeandmail.com/opinion/article-dont-expect-just-sweetness-and-light-under-biden/
542,2020-09-01,"Canadian property market is roaring, but REIT investors are losing money",National_Post,https://financialpost.com/real-estate/property-post/reit-investors-get-hit-despite-canadas-surging-property-market/wcm/19c14b5e-c977-4ba3-a076-4131e392b584/
543,2020-09-01,"A fall election has few benefits, so don’t hold your breath for its call",Hilltimes,https://www.hilltimes.com/2020/09/02/a-fall-election-has-few-benefits-so-dont-hold-your-breath-for-its-call/262082
544,2020-09-01,How a COVID-19 vaccine front-runner was held back by China's spat with Canada,National_Post,https://financialpost.com/news/fp-street/covid-vaccine-front-runner-held-back-by-chinas-spat-with-canada/wcm/f354ee29-0020-41e7-8231-e8936649a109/
545,2020-09-01, – A clarion call is sounding for India to put growth on a sustainably faster track and meet the aspirations of its growing workforce.,Mckinsey,https://www.mckinsey.com/featured-insights/india/indias-turning-point-an-economic-agenda-to-spur-growth-and-jobs
546,2020-09-01, – Our survey of US consumers suggests that indoor dining in restaurants may not return to precrisis levels for months—or possibly... ,Mckinsey,https://www.mckinsey.com/industries/retail/our-insights/eating-out-side-restaurant-dining-in-the-next-normal
547,2020-09-01," – As school systems prepare to reopen, here’s how to create a safe  and effective learning environment for everyone.",Mckinsey,https://www.mckinsey.com/industries/public-and-social-sector/our-insights/back-to-school-a-framework-for-remote-and-hybrid-learning-amid-covid-19
548,2020-09-01,Rogers launches 5G in more than 50 communities in Canada: Here’s the list,National_Post,https://financialpost.com
549,2020-09-01,Caremongering started at home but it shouldn’t end here,Hilltimes,https://www.hilltimes.com/2020/09/02/caremongering-started-at-home-but-it-shouldnt-end-here/261890
550,2020-09-01,"O’Toole, other leaders to be tested in historic COVID-era political showdown",Hilltimes,https://www.hilltimes.com/2020/09/02/otoole-other-leaders-to-be-tested-in-historic-covid-era-political-showdown/262001
551,2020-09-01,"Inside Access: ""Going Direct"" - Not a New Tool, But an Old Pitfall for the Bank of Canada",CD_Howe,https://www.cdhowe.org/essential-public-policy-events/inside-access-going-direct-not-new-tool-old-pitfall-bank-canada
552,2020-09-01,What the Dow booting Exxon for tech really means to investors,National_Post,https://financialpost.com
553,2020-09-01,"'At a loss for words': Zoom soars on surging sales, forecasts that swamp estimates",National_Post,https://financialpost.com
554,2020-09-01,S2 E14  – Adapting to New Realities in Trade,CD_Howe,https://www.cdhowe.org/s2-e14-%E2%80%93-adapting-new-realities-trade
555,2020-09-01,Airlines face uphill climb to replace quarantines with COVID-19 testing in Canada,National_Post,https://financialpost.com
556,2020-09-01,Canadians have saved up a 'pot of cash' amid the pandemic. How will they spend it?,National_Post,https://financialpost.com
557,2020-09-01,Pierre-Carl Michaud: Should you take your CPP/QPP pension at 60 or hang tight?,National_Post,https://financialpost.com
558,2020-09-01,Airlines around the world are bleeding cash,National_Post,https://financialpost.com
559,2020-09-01,This B.C. private equity fund quadrupled investors' money coming out of the Great Recession,National_Post,https://financialpost.com
560,2020-09-01,Lawrence Herman – Huawei and the Canada-China Agreement,CD_Howe,https://www.cdhowe.org/intelligence-memos/lawrence-herman-%E2%80%93-huawei-and-canada-china-agreement
561,2020-09-01,Jon Johnson – An American Dispute Resolution Proposal Arrives with a Softwood Ruling,CD_Howe,https://www.cdhowe.org/intelligence-memos/jon-johnson-%E2%80%93-american-dispute-resolution-proposal-arrives-softwood-ruling
562,2020-09-01,Don’t expect just sweetness and light under Biden - Globe and Mail Op-Ed ,CD_Howe,https://www.cdhowe.org/expert-op-eds/don%E2%80%99t-expect-just-sweetness-and-light-under-biden-globe-and-mail-op-ed
563,2020-08-28,Walmart and other grocers engage in a costly big squeeze,Globe,https://www.theglobeandmail.com/business/commentary/article-walmart-and-other-grocers-engage-in-a-costly-big-squeeze/
564,2020-08-28,Bayer acknowledges ‘bumps’ in $11-billion Roundup deal after judge raises doubts,Globe,https://www.theglobeandmail.com/business/international-business/european-business/article-bayer-acknowledges-bumps-in-11-billion-roundup-deal-after-judge/
565,2020-08-28,"Freeland, Macklem must steer Canada toward a new monetary policy model",Globe,https://www.theglobeandmail.com/business/commentary/article-freeland-macklem-must-work-together-to-steer-through-uncertain/
566,2020-08-28, – How the fashion industry can urgently act to reduce its greenhouse-gas emissions,Mckinsey,https://www.mckinsey.com/industries/retail/our-insights/fashion-on-climate
567,2020-08-28,"CIBC, TD beat forecasts, but gird for bumpy recovery ahead",Globe,https://www.theglobeandmail.com/business/article-td-and-cibc-maintain-stronger-than-expected-profits-despite-retail/
568,2020-08-28,"Oil rises slightly as U.S. producers, refiners avoid worst of storm",Globe,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-oil-lower-as-us-producers-refiners-avoid-worst-of-storm/
569,2020-08-28,Alberta sees record deficit as energy royalties plummet,Globe,https://www.theglobeandmail.com/canada/alberta/article-alberta-anticipates-record-deficit-of-242-billion-in-fiscal-update/
570,2020-08-28,U.S. consumer spending rises solidly; income rebounds,Globe,https://www.theglobeandmail.com/business/international-business/us-business/article-us-consumer-spending-rises-solidly-income-rebounds/
571,2020-08-28,"Apple and Tesla are splitting their shares, but does it matter?",Globe,https://www.theglobeandmail.com/investing/markets/article-apple-and-tesla-split-their-shares-but-does-it-matter/
572,2020-08-28,"Afterpay comes to Canada amid trend of buy now, pay later",Globe,https://www.theglobeandmail.com/business/article-afterpay-launches-in-canada-amid-growing-buy-now-pay-later-market/
573,2020-08-28,Montreal airport authority to lay off 172 people and cut capital spending,Globe,https://www.theglobeandmail.com/business/article-montreal-airport-authority-to-lay-off-172-people-and-cut-capital/
574,2020-08-28,China’s factory activity likely grew at slightly faster pace in August,Globe,https://www.theglobeandmail.com/business/international-business/article-chinas-factory-activity-likely-grew-at-slightly-faster-pace-in-august/
575,2020-08-28,Alberta's deficit could balloon to $24.2 billion; finance minister warns of future cuts to services,Calgary_Herald,https://calgaryherald.com/category/business/
576,2020-08-28,Abenomics fails to deliver as Japan braces for Shinzo Abe’s resignation,Globe,https://www.theglobeandmail.com/business/economy/article-abenomics-fails-to-deliver-as-japan-braces-for-shinzo-abes/
577,2020-08-28,What Mark Carney did next,National_Post,https://financialpost.com/news/economy/what-mark-carney-did-next/wcm/af268676-1b10-402c-a060-d7d13c67b0cf/
578,2020-08-28,"Former central banker Mark Carney joins Brookfield to lead environmental, socially driven investing",Globe,https://www.theglobeandmail.com/business/article-former-central-banker-mark-carney-joins-brookfield-to-lead/
579,2020-08-28,Frugal couple with no debt want a retirement plan that can survive one of their deaths,National_Post,https://financialpost.com
580,2020-08-28,"Bill Gates' nuclear venture plans reactor to complement solar, wind power boom",Calgary_Herald,https://calgaryherald.com/category/business/
581,2020-08-28,Canadian economy posts record second-quarter decline on pandemic hit; June gains signal rebound,Globe,https://www.theglobeandmail.com/business/article-canadian-economy-posts-steep-decline-in-second-quarter-due-to-covid-1/
582,2020-08-28,Philip Cross: Our V- and L-shaped recovery,National_Post,https://financialpost.com
583,2020-08-28,Record-Setting Second Quarter Decline,CboC,https://www.conferenceboard.ca/press/newsrelease/2020/08/28/record-setting-second-quarter-decline
584,2020-08-28,Foreign investors left holding the bag in U.S. commercial property crisis,National_Post,https://financialpost.com
585,2020-08-28,Grocers fight back against calls for a government enforced business code of conduct,National_Post,https://financialpost.com
586,2020-08-28,Analysts bullish again on Canadian banks as five out of Big Six surpass expectations,National_Post,https://financialpost.com
587,2020-08-28,Canada's largest cannabis company enters crowded Alberta retail scene,Calgary_Herald,https://calgaryherald.com/cannabis/cannabis-business/canadas-largest-cannabis-company-enters-crowded-alberta-retail-scene/wcm/5d65bd34-36ec-4009-86be-35c2a2e7c3db/
588,2020-08-28,Canadian GDP plunges record 38.7% in second quarter,National_Post,https://financialpost.com/news/economy/newsalert-canadian-economy-posted-record-drop-in-q2-due-to-pandemic/wcm/009c9cb6-9fa8-4515-9e3b-895afab942b2/
589,2020-08-28,How Canada became the battleground for America's tech Cold War with China,National_Post,https://financialpost.com/technology/how-canada-became-the-battleground-for-americas-tech-cold-war-with-china/wcm/5c42302f-7bc9-4cc5-8331-b7e1b907b98f/
590,2020-08-28,Vivek Goel – A Population Health Approach to COVID-19,CD_Howe,https://www.cdhowe.org/intelligence-memos/vivek-goel-%E2%80%93-population-health-approach-covid-19
591,2020-08-28,Posthaste: Will the pandemic lead to a migration out of the world's biggest cities?,National_Post,https://financialpost.com
592,2020-08-27,Multimillion-dollar real estate purchase shows confidence in Edmonton: analyst,Edmonton_Journal,https://edmontonjournal.com/business/commercial-real-estate/multimillion-dollar-real-estate-purchase-shows-confidence-in-edmonton-analyst/wcm/3a5ae1bf-092e-4f40-b6e1-9679d97b659a/
593,2020-08-27,"Farmers, food processors and indie retailers team up to ask feds to rein in big grocers",National_Post,https://financialpost.com
594,2020-08-27,Historic economic contraction masks strong rebound in Canada,National_Post,https://financialpost.com
595,2020-08-27,Industry groups renew calls for regulation of Canada’s grocery industry,Globe,https://www.theglobeandmail.com/business/article-industry-groups-renew-calls-for-regulation-of-canadas-grocery/
596,2020-08-27,"Trump could act unilaterally to avoid U.S. airline layoffs, White House says",Globe,https://www.theglobeandmail.com/business/international-business/article-trump-could-act-unilaterally-to-avoid-us-airline-layoffs-white/
597,2020-08-27,"Oil industry shuts platforms, rigs, refineries as Hurricane Laura hits",Globe,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-oil-industry-shuts-platforms-rigs-refineries-as-hurricane-laura-hits/
598,2020-08-27,EU pays €336-million to secure AstraZeneca’s potential COVID-19 vaccine,Globe,https://www.theglobeandmail.com/business/international-business/european-business/article-eu-signs-contract-with-astrazeneca-on-supply-of-potential-covid-1/
599,2020-08-27,Telesat Canada preparing to go public next year,Globe,https://www.theglobeandmail.com/business/article-telesat-canada-preparing-to-go-public-next-year/
600,2020-08-27," – Our latest perspectives on the coronavirus outbreak, the twin threats to lives and livelihoods, and how organizations can prepare... ",Mckinsey,https://www.mckinsey.com/business-functions/risk/our-insights/covid-19-implications-for-business
601,2020-08-27,"Quebec offers path forward on tech transfers, commercialization",Hilltimes,https://www.hilltimes.com/2020/08/26/quebec-ontario-offer-path-forward-on-tech-transfers-commercialization/261539
602,2020-08-27,Oil prices slip as Hurricane Laura hammers U.S. Gulf Coast,Globe,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-oil-prices-steady-as-hurricane-laura-makes-gulf-coast-landfall/
603,2020-08-27,"Alberta budget deficit hits $24.2 billion as revenues plunge, but government resists tax hikes",National_Post,https://financialpost.com/news/economy/alberta-budget-deficit-hits-24-2-billion-as-revenues-plunge-but-government-resists-tax-hikes/wcm/50d26702-c735-4893-8d28-fa030eff74fe/
604,2020-08-27,"Oil and gas industry assesses damage at refineries, plants after Hurricane Laura makes landfall",Globe,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-oil-industry-shuts-platforms-rigs-refineries-as-hurricane-laura-hits/
605,2020-08-27,Erin O’Toole’s ghost problem,Hilltimes,https://www.hilltimes.com/2020/08/26/erin-otooles-ghost-problem/261510
606,2020-08-27,What it’s like to work in long-term care during the pandemic,Hilltimes,https://www.hilltimes.com/2020/08/27/whats-its-like-to-work-in-long-term-care-during-the-pandemic/261632
607,2020-08-27,Posthaste: Canada's economic recovery is already flagging. It may be time for new finance minister's 'Freeconomics',National_Post,https://financialpost.com
608,2020-08-27, – Creating strong links to an individual purpose benefits individuals and companies alike—and could be vital in managing the postpandemic... ,Mckinsey,https://www.mckinsey.com/business-functions/organization/our-insights/igniting-individual-purpose-in-times-of-crisis
609,2020-08-27,"TD profit beats forecasts, sets aside $2.2-billion for potential loan losses",Globe,https://www.theglobeandmail.com/business/article-td-profit-beats-forecasts-sets-aside-22-billion-for-potential-loan/
610,2020-08-27,"In landmark shift, Fed adopts average inflation target, elevates jobs focus",Globe,https://www.theglobeandmail.com/business/international-business/us-business/article-investors-price-for-fed-chair-to-signal-inflation-can-run-higher/
611,2020-08-27,"Indian state refiners halt oil imports from Chinese companies, sources say",Globe,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-indian-state-refiners-halt-oil-imports-from-chinese-companies-sources/
612,2020-08-27,"Crude oil or cooking oil? For some U.S. refiners, it’s now a choice",Globe,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-crude-oil-or-cooking-oil-for-some-us-refiners-its-now-a-choice/
613,2020-08-27,"In preventing emotional crisis, suicide, the feds need to look in mirror",Hilltimes,https://www.hilltimes.com/2020/08/26/in-preventing-emotional-crisis-suicide-the-feds-need-to-look-in-mirror/261541
614,2020-08-27,U.S. labour market recovery slowing; economists urge more fiscal stimulus,Globe,https://www.theglobeandmail.com/business/economy/jobs/article-us-weekly-jobless-claims-drift-around-1-million/
615,2020-08-27,"Amazon launches fitness band Halo in bid to take on Fitbit, Apple",Globe,https://www.theglobeandmail.com/business/international-business/article-amazon-launches-fitness-band-halo-in-bid-to-take-on-fitbit-apple/
616,2020-08-27,TikTok CEO resigns amid U.S. pressure to sell video app,Globe,https://www.theglobeandmail.com/world/article-tiktok-ceo-quits-as-company-battles-trump-administration/
617,2020-08-27,"For automakers, what might the pandemic fallout entail?",Globe,https://www.theglobeandmail.com/business/commentary/article-for-automakers-what-might-the-pandemic-fallout-entail/
618,2020-08-27,Is the Bank of Canada preparing us for higher inflation?,Globe,https://www.theglobeandmail.com/business/commentary/article-is-the-bank-of-canada-preparing-us-for-higher-inflation/
619,2020-08-27,Citi's $900-million payment blunder was culmination of months of drama,National_Post,https://financialpost.com
620,2020-08-27,Alberta $24-billion budget deficit largest in Canada in percentage terms in more than three decades,National_Post,https://financialpost.com/news/economy/alberta-budget-deficit-hits-24-2-billion-as-revenues-plunge-but-government-resists-tax-hikes/wcm/50d26702-c735-4893-8d28-fa030eff74fe/
621,2020-08-27,Bombardier to lay off 40% of Thunder Bay staff as work dries up in once bustling facility,National_Post,https://financialpost.com
622,2020-08-27,That sinking feeling: Canadians losing faith in price index and that has central bankers worried,National_Post,https://financialpost.com
623,2020-08-27,Howard Levitt: How much control does a company have over its staff's home office?,National_Post,https://financialpost.com/executive/careers/howard-levitt-how-much-control-does-a-company-have-over-its-staffs-home-office/wcm/10bb4191-59d8-442e-ac6b-ea8ce68aea8d/
624,2020-08-27,Walmart joins Microsoft bid for TikTok as video app’s recently appointed CEO quits,Globe,https://www.theglobeandmail.com/business/international-business/us-business/article-tiktok-ceo-kevin-mayer-quits-after-three-months-just-as-firm/
625,2020-08-27,Macklem urges central banks to better engage with public; says pandemic heightened interest in monetary policy,Globe,https://www.theglobeandmail.com/business/economy/article-macklem-urges-central-banks-to-better-engage-with-average-citizens/
626,2020-08-27,"CIBC profit beats expectations on gains in capital markets, lower loan-loss reserves",Globe,https://www.theglobeandmail.com/business/article-cibc-profit-beats-expectations-on-gains-in-capital-markets-lower-loan/
627,2020-08-27,Calgary-based Teser creates jobs while fighting global pandemic,Calgary_Herald,https://calgaryherald.com/business/commercial-real-estate/calgary-based-teser-creates-jobs-while-fighting-global-pandemic/wcm/5af46ae2-e088-4fe9-a42b-7b40d63a2770/
628,2020-08-27,"RBC, National Bank warn trying times ahead despite profit gains",Globe,https://www.theglobeandmail.com/business/article-royal-bank-and-national-bank-rebound-to-near-prepandemic-profits-but/
629,2020-08-27,"Canadian housing showing strength, but not all markets are firing equally",National_Post,https://financialpost.com
630,2020-08-27,Selling Sunset: The appeal of property porn in the midst of a pandemic,Globe,https://www.theglobeandmail.com/arts/television/article-selling-sunset-the-appeal-of-property-porn-in-the-midst-of-a-pandemic/
631,2020-08-27,Neil Alexander – Moving From Roadmap to Roll-out for Small Modular Nuclear Reactors,CD_Howe,https://www.cdhowe.org/intelligence-memos/neil-alexander-%E2%80%93-moving-roadmap-roll-out-small-modular-nuclear-reactors
632,2020-08-27,Opinion: Poor CERB targeting wastes billions,National_Post,https://financialpost.com
633,2020-08-27,Kindergarten is the new calculus: How a private tutoring company survived a pandemic,National_Post,https://financialpost.com/entrepreneur/small-business/kindergarten-is-the-new-calculus-how-a-private-tutoring-company-survived-a-pandemic/wcm/b4622ea7-d5c4-4354-b4cd-5d37caeb36e3/
634,2020-08-27,"Diane Francis: America's looming crisis, whether Trump wins or loses the election",National_Post,https://financialpost.com
635,2020-08-27,"TD, CIBC beat expectations with surge in capital markets earnings",National_Post,https://financialpost.com
636,2020-08-27,William Watson: Change inflation-control horses mid-pandemic?,National_Post,https://financialpost.com/opinion/william-watson-change-inflation-control-horses-mid-pandemic/wcm/96cb3e1a-7c17-4654-9606-f14038e8a230/
637,2020-08-27,Macklem urges central banks to use pandemic to forge stronger bond with public,Globe,https://www.theglobeandmail.com/business/video-macklem-urges-central-banks-to-use-pandemic-to-forge-stronger-bond/
638,2020-08-27,"Delta Air Lines has put 240 people on ‘no fly list’ for not wearing masks, CEO says",Globe,https://www.theglobeandmail.com/business/international-business/us-business/article-delta-air-lines-has-put-240-people-on-no-fly-list-for-not-wearing/
639,2020-08-27,Beyond Meat begins direct online sales of plant-based patties,Globe,https://www.theglobeandmail.com/business/international-business/us-business/article-beyond-meat-begins-direct-online-sales-of-plant-based-patties/
640,2020-08-27,"Walmart teams up with Microsoft for TikTok bid, vying with Oracle",National_Post,https://financialpost.com
641,2020-08-27,Europe’s air safety regulator to start Boeing 737 Max flight testing in Canada next month,Globe,https://www.theglobeandmail.com/business/international-business/us-business/article-europe-air-safety-regulator-to-start-boeing-737-max-flight-tests-from/
642,2020-08-26," – Could 65 be the new 55? Each year, poor health takes a heavy societal and economic toll. Improving the health of the world’s population... ",Mckinsey,https://www.mckinsey.com/industries/healthcare-systems-and-services/our-insights/prioritizing-health-a-prescription-for-prosperity
643,2020-08-26," – Our latest perspectives on the coronavirus outbreak, the twin threats to lives and livelihoods,  and how organizations can prepare... ",Mckinsey,https://www.mckinsey.com/business-functions/risk/our-insights/covid-19-implications-for-business
644,2020-08-26,McKinsey’s annual reading list is back—reimagined for this pandemic year.,Mckinsey,https://www.mckinsey.com/featured-insights/we-know-what-you-are-reading-this-summer
645,2020-08-26," – Greater frequency and severity of climate hazards can create more disruptions in global supply chains—interrupting production,... ",Mckinsey,https://www.mckinsey.com/business-functions/sustainability/our-insights/could-climate-become-the-weak-link-in-your-supply-chain
646,2020-08-26, – Ending lockdowns alone won’t restore confidence or growth. Only when the novel coronavirus is under control will economic... ,Mckinsey,https://www.mckinsey.com/industries/healthcare-systems-and-services/our-insights/covid-19-saving-thousands-of-lives-and-trillions-in-livelihoods
647,2020-08-26,Head of federal mortgage insurer lambasts Vancouver realtor on Twitter,National_Post,https://financialpost.com
648,2020-08-26,"Watch our collection of videos featuring perspectives from CEOs, leading industry experts, and authors.",Mckinsey,https://www.mckinsey.com/featured-insights/video
649,2020-08-26,The CFL is part of the Canadian landscape; it should have received support,Hilltimes,https://www.hilltimes.com/2020/08/26/the-cfl-is-part-of-the-canadian-landscape-it-should-have-received-support/261321
650,2020-08-26,"Welcome to the McKinsey Podcast, a business and management podcast featuring conversations with leading experts. The series features... ",Mckinsey,https://www.mckinsey.com/featured-insights/mckinsey-podcast
651,2020-08-26," – Leaders can make a difference through personal accountability, caring, and “re-onboarding” of ",Mckinsey,https://www.mckinsey.com/featured-insights/leadership/from-a-room-called-fear-to-a-room-called-hope-a-leadership-agenda-for-troubled-times
652,2020-08-26, – Innovations in biological science have quickened the global coronavirus response—and signal broader competitive disruptions for... ,Mckinsey,https://www.mckinsey.com/business-functions/mckinsey-digital/our-insights/five-fifty-science-as-unusual
653,2020-08-26,"
                ",Mckinsey,https://www.mckinsey.com/business-functions/organization/our-insights/igniting-individual-purpose-in-times-of-crisis
654,2020-08-26,"Insights on how organizations can respond, and what happens next",Mckinsey,https://www.mckinsey.com/featured-insights/coronavirus-leading-through-the-crisis?action=download
655,2020-08-26,Saudade for sanity: missing the rebels in an echo chamber of nonsense,Hilltimes,https://www.hilltimes.com/2020/08/26/saudade-for-sanity-missing-the-rebels-in-an-echo-chamber-of-nonsense/261207
656,2020-08-26,Our latest thinking on the issues that matter most in business and management.,Mckinsey,https://www.mckinsey.com/featured-insights
657,2020-08-26," – As the COVID-19 crisis continues to devastate US lives and livelihoods, policy makers are challenged to emerge from it in a way... ",Mckinsey,https://www.mckinsey.com/industries/public-and-social-sector/our-insights/reimagining-the-postpandemic-economic-future
658,2020-08-26,Jack M. Mintz: Build back better,National_Post,https://financialpost.com/opinion/jack-m-mintz-build-back-better/wcm/1d0ed086-046c-4a94-9fe9-8f1ea00b1dd7/
659,2020-08-26," – We analyzed hundreds of companies, worldwide, across a decade-long business cycle. The conclusion? Winners change their business... ",Mckinsey,https://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/why-youve-got-to-put-your-portfolio-on-the-move
660,2020-08-26,"Pandemic reveals limits to Bank of Canada policy, Wilkins says",National_Post,https://financialpost.com
661,2020-08-26,"U.S. to charge Teva with conspiring to raise prices of generic drugs, sources say",Globe,https://www.theglobeandmail.com/business/international-business/us-business/article-us-to-charge-teva-with-conspiring-to-raise-prices-of-generic-drugs/
662,2020-08-26," – Beyond COVID-19, automation, migration, and shrinking labor supply are shifting the geography of employment.",Mckinsey,https://www.mckinsey.com/featured-insights/future-of-work/the-future-of-work-in-europe
663,2020-08-26,GM and Ford have nearly completed U.S. ventilator orders,Globe,https://www.theglobeandmail.com/business/international-business/us-business/article-gm-and-ford-have-nearly-completed-us-ventilator-orders/
664,2020-08-26," – Challenged by the global pandemic, CEOs have made four shifts in the way they lead that hold great promise for both companies... ",Mckinsey,https://www.mckinsey.com/featured-insights/leadership/the-ceo-moment-leadership-for-a-new-era
665,2020-08-26,O’Toole is giving the Liberals a slippery opponent to fight,Hilltimes,https://www.hilltimes.com/2020/08/26/otoole-is-giving-the-liberals-a-slippery-opponent-to-fight/261365
666,2020-08-26," – Companies need an understanding of their exposure, vulnerabilities, and potential losses to inform resilience strategies.",Mckinsey,https://www.mckinsey.com/business-functions/operations/our-insights/risk-resilience-and-rebalancing-in-global-value-chains
667,2020-08-26,,Mckinsey,https://www.mckinsey.com/business-functions/marketing-and-sales/our-insights/the-great-consumer-shift-ten-charts-that-show-how-us-shopping-behavior-is-changing
668,2020-08-26,Nordstrom sales plunge 53% in second quarter ,Globe,https://www.theglobeandmail.com/business/international-business/us-business/article-nordstrom-sales-plunge-53-in-second-quarter/
669,2020-08-26,"Oh, the irony: How big tech could bail out long-suffering value investors",National_Post,https://financialpost.com/investing/oh-the-irony-how-big-tech-could-bail-out-long-suffering-value-investors/wcm/b4c036b5-7358-48ea-bd82-31ee5f63e7ad/
670,2020-08-26,Mark Carney to head ESG investing at Brookfield Asset Management,National_Post,https://financialpost.com/investing/mark-carney-to-head-esg-investing-at-brookfield-asset-management/wcm/b8b3d2fd-326e-4453-8d16-9fe776e1dca3/
